dialog_id,mode,ref_len,hyp_len,jaccard,bleu_dialog,grice_dialog_mean,grice_dialog_median,grice_dialog_min,grice_dialog_max,grice_turn_count,grice_total_units
MUL0211.json,strict,48,49,0.3061224489795918,26.27493531781385,5.011904761904762,5.0,4.0,5.666666666666667,14,23
MUL0212.json,strict,71,74,0.2027027027027027,17.438814294238234,5.12037037037037,5.0,4.0,6.5,18,31
MUL0213.json,strict,73,60,0.3392857142857143,19.998875365459902,4.902777777777778,5.0,1.0,6.0,18,34
MUL0214.json,strict,48,41,0.3333333333333333,25.482522011361944,4.993055555555555,5.0,4.0,6.0,12,21
MUL0215.json,strict,54,52,0.4146341463414634,33.407563428582826,4.96875,5.0,4.5,6.0,16,24
MUL0216.json,strict,64,60,0.4,35.03744076392572,4.958333333333333,5.0,2.0,6.0,16,29
MUL0217.json,strict,47,42,0.4473684210526316,37.62773853180797,5.180555555555555,5.0,4.0,7.0,12,19
MUL0218.json,strict,63,52,0.3137254901960784,24.1675194045071,5.238095238095238,5.0,4.0,6.0,14,22
MUL0219.json,strict,71,54,0.3275862068965517,22.401219549787765,5.322916666666667,5.0,4.5,7.0,16,27
MUL0220.json,strict,54,56,0.2888888888888888,24.118104691499298,5.375,5.0,4.0,7.0,16,25
MUL0221.json,strict,65,48,0.3275862068965517,21.249302152038148,4.96875,5.0,3.0,6.0,16,30
MUL0222.json,strict,70,59,0.3478260869565217,22.849157320583057,4.7,5.0,3.0,6.0,20,31
MUL0223.json,strict,60,47,0.4054054054054054,18.379158111784456,4.552083333333333,5.0,1.0,6.0,16,25
MUL0224.json,strict,68,54,0.2807017543859649,25.93414213659797,5.260416666666667,5.0,4.5,7.0,16,27
MUL0225.json,strict,35,33,0.4666666666666667,29.127694017331272,4.483333333333333,5.0,1.5,6.0,10,18
MUL0226.json,strict,61,53,0.3333333333333333,31.88238456713932,4.796296296296296,5.0,1.0,7.0,18,28
MUL0227.json,strict,63,57,0.28,26.930159633950705,4.953703703703704,5.0,2.0,6.0,18,29
MUL0228.json,strict,78,68,0.1830985915492957,14.055652983813903,4.847222222222222,5.0,1.0,6.0,24,35
MUL0229.json,strict,54,36,0.3720930232558139,20.98937809418784,5.083333333333333,5.0,4.0,6.0,12,20
MUL0230.json,strict,41,32,0.4117647058823529,23.33199181090689,4.958333333333333,5.0,1.0,7.0,12,17
MUL0231.json,strict,64,73,0.3478260869565217,24.60856381483988,5.314814814814815,5.0,3.0,7.0,18,27
MUL0232.json,strict,41,38,0.3548387096774194,28.13968433701629,5.208333333333333,5.0,4.0,7.0,12,19
MUL0233.json,strict,65,58,0.4,22.57375298031295,5.2407407407407405,5.0,4.5,6.0,18,28
MUL0234.json,strict,60,48,0.3829787234042553,25.83053388463088,5.214285714285714,5.0,4.333333333333333,6.0,14,26
MUL0235.json,strict,44,43,0.2666666666666666,24.39413544956956,5.297619047619048,5.0,4.0,7.0,14,22
MUL0236.json,strict,83,76,0.3220338983050847,34.17208814057428,5.066666666666666,5.0,4.0,6.0,20,34
MUL0237.json,strict,61,51,0.3409090909090909,28.104114830443518,5.21875,5.0,4.0,7.0,16,26
MUL0238.json,strict,74,59,0.2068965517241379,25.48448191464737,5.180555555555555,5.0,4.0,6.0,18,32
MUL0239.json,strict,63,61,0.3673469387755102,37.87076167801855,5.145833333333333,5.0,4.5,6.0,16,24
MUL0240.json,strict,67,59,0.3064516129032258,30.477146281114408,5.008333333333334,5.0,4.0,6.0,20,27
MUL0241.json,strict,65,68,0.392156862745098,36.22891452029546,4.976851851851851,5.0,2.0,7.0,18,32
MUL0242.json,strict,79,55,0.3684210526315789,22.520045774303096,4.891666666666667,5.0,2.0,6.0,20,32
MUL0243.json,strict,50,42,0.3658536585365853,22.75952117305374,5.380208333333333,5.0,4.5,7.0,16,28
MUL0244.json,strict,61,55,0.3953488372093023,32.98734117729336,5.157407407407407,5.0,4.0,6.0,18,30
MUL0245.json,strict,49,39,0.4,18.31781410079865,4.702380952380952,5.0,2.0,6.0,14,22
